Time,PvYield,InverterYield,GridFeedIn,PurchasedFromNet
01/26/2024 06:00:00,,,,38.91
01/26/2024 07:00:00,,,,46.85
01/26/2024 08:00:00,,,,1.79
01/26/2024 09:00:00,,,,0
01/26/2024 10:00:00,,,,0
01/26/2024 11:00:00,,,,0
01/26/2024 12:00:00,,,,0
01/26/2024 13:00:00,,,,0
01/26/2024 14:00:00,,,,0
01/26/2024 15:00:00,,,,0.51
01/26/2024 16:00:00,,,,20.99
01/26/2024 17:00:00,,,,37.63
01/26/2024 18:00:00,,,,38.66
01/26/2024 19:00:00,,,,36.86
01/26/2024 20:00:00,,,,35.84
01/26/2024 21:00:00,,,,35.33
01/26/2024 22:00:00,,,,35.84
01/26/2024 23:00:00,,,,35.84
01/27/2024 00:00:00,,,,35.33
01/27/2024 01:00:00,,,,36.1
01/27/2024 02:00:00,,,,36.35
01/27/2024 03:00:00,,,,36.09
01/27/2024 04:00:00,,,,35.59
01/27/2024 05:00:00,,,,36.09
01/27/2024 06:00:00,,,,36.1
01/27/2024 07:00:00,,,,26.88
01/27/2024 08:00:00,,,,0
01/27/2024 09:00:00,,,,0
01/27/2024 10:00:00,,,,0
01/27/2024 11:00:00,,,,0
01/27/2024 12:00:00,,,,0
01/27/2024 13:00:00,,,,0
01/27/2024 14:00:00,,,,0
01/27/2024 15:00:00,,,,0
01/27/2024 16:00:00,,,,8.96
01/27/2024 17:00:00,,,,33.28
01/27/2024 18:00:00,,,,35.33
01/27/2024 19:00:00,,,,34.56
01/27/2024 20:00:00,,,,34.56
01/27/2024 21:00:00,,,,34.05
01/27/2024 22:00:00,,,,35.32
01/27/2024 23:00:00,,,,34.31
01/28/2024 00:00:00,,,,34.56
01/28/2024 01:00:00,,,,34.81
01/28/2024 02:00:00,,,,35.08
01/28/2024 03:00:00,,,,35.07
01/28/2024 04:00:00,,,,34.81
01/28/2024 05:00:00,,,,35.08
01/28/2024 06:00:00,,,,35.32
01/28/2024 07:00:00,,,,22.79
01/28/2024 08:00:00,,,,0
01/28/2024 09:00:00,,,,0
01/28/2024 10:00:00,,,,0
01/28/2024 11:00:00,,,,0
01/28/2024 12:00:00,,,,0
01/28/2024 13:00:00,,,,0
01/28/2024 14:00:00,,,,0
01/28/2024 15:00:00,,,,0
01/28/2024 16:00:00,,,,7.93
01/28/2024 17:00:00,,,,33.28
01/28/2024 18:00:00,,,,35.33
01/28/2024 19:00:00,,,,35.59
01/28/2024 20:00:00,,,,35.58
01/28/2024 21:00:00,,,,34.82
01/28/2024 22:00:00,,,,34.81
01/28/2024 23:00:00,,,,35.59
01/29/2024 00:00:00,,,,35.58
01/29/2024 01:00:00,,,,35.58
01/29/2024 02:00:00,,,,36.36
01/29/2024 03:00:00,0,0,0,35.07
01/29/2024 04:00:00,0,0,0,35.33
01/29/2024 05:00:00,0,0,0,36.35
01/29/2024 06:00:00,0,0,0,37.12
01/29/2024 07:00:00,14.24,14.24,0.06,48.38
01/29/2024 08:00:00,151.52,151.52,80.77,0
01/29/2024 09:00:00,267.01,267.01,187.78,0
01/29/2024 10:00:00,342.56,342.56,258.81,0
01/29/2024 11:00:00,398.4,398.4,312.19,0
01/29/2024 12:00:00,415.7,415.7,328.26,0
01/29/2024 13:00:00,377.54,377.54,296.45,0
01/29/2024 14:00:00,273.59,273.59,199.42,0
01/29/2024 15:00:00,131.85,131.85,61.51,0
01/29/2024 16:00:00,31.92,31.92,0.96,19.71
01/29/2024 17:00:00,0,0,0,50.44
01/29/2024 18:00:00,0,0,0,51.96
01/29/2024 19:00:00,0,0,0,50.44
01/29/2024 20:00:00,0,0,0,50.43
01/29/2024 21:00:00,0,0,0,50.69
01/29/2024 22:00:00,0,0,0,50.94
01/29/2024 23:00:00,0,0,0,50.69
01/30/2024 00:00:00,0,0,0,50.43
01/30/2024 01:00:00,0,0,0,50.94
01/30/2024 02:00:00,0,0,0,50.95
01/30/2024 03:00:00,,,,51.45
01/30/2024 04:00:00,,,,50.95
01/30/2024 05:00:00,,,,51.71
01/30/2024 06:00:00,,,,51.97
01/30/2024 07:00:00,,,,48.13
01/30/2024 08:00:00,,,,0
01/30/2024 09:00:00,,,,0
01/30/2024 10:00:00,,,,0
01/30/2024 11:00:00,,,,0
01/30/2024 12:00:00,,,,0
01/30/2024 13:00:00,,,,0
01/30/2024 14:00:00,,,,0
01/30/2024 15:00:00,,,,0.25
01/30/2024 16:00:00,,,,16.9
01/30/2024 17:00:00,,,,43.26
01/30/2024 18:00:00,,,,40.71
01/30/2024 19:00:00,,,,39.93
01/30/2024 20:00:00,,,,39.17
01/30/2024 21:00:00,,,,39.17
01/30/2024 22:00:00,,,,39.42
01/30/2024 23:00:00,,,,39.43
01/31/2024 00:00:00,,,,39.68
01/31/2024 01:00:00,,,,39.42
01/31/2024 02:00:00,,,,39.17
01/31/2024 03:00:00,,,,39.93
01/31/2024 04:00:00,,,,39.43
01/31/2024 05:00:00,,,,39.42
01/31/2024 06:00:00,,,,39.94
01/31/2024 07:00:00,,,,45.05
01/31/2024 08:00:00,,,,17.92
01/31/2024 09:00:00,,,,0
01/31/2024 10:00:00,,,,0
01/31/2024 11:00:00,,,,0
01/31/2024 12:00:00,,,,0
01/31/2024 13:00:00,,,,0
01/31/2024 14:00:00,,,,0
01/31/2024 15:00:00,,,,0
01/31/2024 16:00:00,,,,12.55
01/31/2024 17:00:00,,,,40.45
01/31/2024 18:00:00,,,,38.91
01/31/2024 19:00:00,,,,39.17
01/31/2024 20:00:00,,,,38.4
01/31/2024 21:00:00,,,,38.14
01/31/2024 22:00:00,,,,37.63
01/31/2024 23:00:00,,,,37.89
02/01/2024 00:00:00,,,,37.63
02/01/2024 01:00:00,,,,37.63
02/01/2024 02:00:00,,,,38.15
02/01/2024 03:00:00,0,0,0,37.63
02/01/2024 04:00:00,0,0,0,38.4
02/01/2024 05:00:00,0,0,0,38.4
02/01/2024 06:00:00,0,0,0,39.17
02/01/2024 07:00:00,22.51,22.51,3.9,31.49
02/01/2024 08:00:00,152.61,152.61,95.23,0
02/01/2024 09:00:00,196.14,196.14,132.8,0
02/01/2024 10:00:00,188.67,188.67,115.59,0
02/01/2024 11:00:00,323.86,323.86,240.13,0
02/01/2024 12:00:00,222.69,222.69,143.29,0
02/01/2024 13:00:00,140.2,140.2,65.86,0
02/01/2024 14:00:00,85.37,85.37,13.25,2.3
02/01/2024 15:00:00,32.73,32.73,0,35.07
02/01/2024 16:00:00,14.47,14.47,0,32.26
02/01/2024 17:00:00,0,0,0,40.7
02/01/2024 18:00:00,0,0,0,42.24
02/01/2024 19:00:00,0,0,0,41.22
02/01/2024 20:00:00,0,0,0,41.21
02/01/2024 21:00:00,0,0,0,40.96
02/01/2024 22:00:00,0,0,0,40.96
02/01/2024 23:00:00,0,0,0,40.45
02/02/2024 00:00:00,0,0,0,40.96
02/02/2024 01:00:00,0,0,0,40.45
02/02/2024 02:00:00,0,0,0,39.68
02/02/2024 03:00:00,0,0,0,40.19
02/02/2024 04:00:00,0,0,0,41.22
02/02/2024 05:00:00,0,0,0,40.45
02/02/2024 06:00:00,0,0,0,41.47
02/02/2024 07:00:00,14.59,14.59,0.44,35.58
02/02/2024 08:00:00,145.16,145.16,71.81,0
02/02/2024 09:00:00,107.61,107.61,32.45,0.26
02/02/2024 10:00:00,331.62,331.62,244.1,0
02/02/2024 11:00:00,400.21,400.21,309.69,0
02/02/2024 12:00:00,438.04,438.04,346.69,0
02/02/2024 13:00:00,385.75,385.75,295.17,0
02/02/2024 14:00:00,287.46,287.46,204.09,0
02/02/2024 15:00:00,142.72,142.72,77.76,0
02/02/2024 16:00:00,39.95,39.95,9.48,6.65
02/02/2024 17:00:00,0,0,0,36.61
02/02/2024 18:00:00,0,0,0,37.63
02/02/2024 19:00:00,0,0,0,36.36
02/02/2024 20:00:00,0,0,0,36.09
02/02/2024 21:00:00,0,0,0,36.61
02/02/2024 22:00:00,0,0,0,37.12
02/02/2024 23:00:00,0,0,0,35.84
02/03/2024 00:00:00,0,0,0,36.1
02/03/2024 01:00:00,0,0,0,35.58
02/03/2024 02:00:00,0,0,0,36.1
02/03/2024 03:00:00,0,0,0,36.35
02/03/2024 04:00:00,0,0,0,36.61
02/03/2024 05:00:00,0,0,0,35.32
02/03/2024 06:00:00,0,0,0,35.84
02/03/2024 07:00:00,5.14,5.14,0,29.96
02/03/2024 08:00:00,55.58,55.58,21.05,1.53
02/03/2024 09:00:00,134.62,134.62,92.87,0
02/03/2024 10:00:00,205.91,205.91,160.7,0
02/03/2024 11:00:00,297.2,297.2,245.63,0
02/03/2024 12:00:00,320.39,320.39,268.67,0
02/03/2024 13:00:00,318.48,318.48,267.01,0
02/03/2024 14:00:00,304.74,304.74,254.53,0
02/03/2024 15:00:00,168.35,168.35,126.78,0
02/03/2024 16:00:00,69.56,69.56,35.14,1.28
02/03/2024 17:00:00,0,0,0,30.98
02/03/2024 18:00:00,0,0,0,36.09
02/03/2024 19:00:00,0,0,0,36.1
02/03/2024 20:00:00,0,0,0,36.35
02/03/2024 21:00:00,0,0,0,36.35
02/03/2024 22:00:00,0,0,0,35.84
02/03/2024 23:00:00,0,0,0,35.84
02/04/2024 00:00:00,0,0,0,35.84
02/04/2024 01:00:00,0,0,0,35.59
02/04/2024 02:00:00,0,0,0,35.58
02/04/2024 03:00:00,0,0,0,35.84
02/04/2024 04:00:00,0,0,0,36.1
02/04/2024 05:00:00,0,0,0,35.58
02/04/2024 06:00:00,0,0,0,36.1
02/04/2024 07:00:00,9.99,9.99,0,24.57
02/04/2024 08:00:00,51.64,51.64,17.09,1.03
02/04/2024 09:00:00,193.36,193.36,149.31,0
02/04/2024 10:00:00,345.55,345.55,291.01,0
02/04/2024 11:00:00,383.08,383.08,326.85,0
02/04/2024 12:00:00,400.62,400.62,343.61,0
02/04/2024 13:00:00,326.32,326.32,274.63,0
02/04/2024 14:00:00,260.9,260.9,213.18,0
02/04/2024 15:00:00,143.58,143.58,104.32,0
02/04/2024 16:00:00,40.29,40.29,12.99,5.89
02/04/2024 17:00:00,1.02,1.02,0,34.04
02/04/2024 18:00:00,0,0,0,35.84
02/04/2024 19:00:00,0,0,0,36.36
02/04/2024 20:00:00,0,0,0,36.6
02/04/2024 21:00:00,0,0,0,36.36
02/04/2024 22:00:00,0,0,0,36.09
02/04/2024 23:00:00,0,0,0,36.35
02/05/2024 00:00:00,0,0,0,35.84
02/05/2024 01:00:00,0,0,0,35.59
02/05/2024 02:00:00,0,0,0,35.33
02/05/2024 03:00:00,0,0,0,35.32
02/05/2024 04:00:00,0,0,0,35.59
02/05/2024 05:00:00,0,0,0,35.33
02/05/2024 06:00:00,0,0,0,35.58
02/05/2024 07:00:00,1.79,1.79,0,61.44
02/05/2024 08:00:00,36.18,36.18,2.05,27.9
02/05/2024 09:00:00,145.02,145.02,77.5,0
02/05/2024 10:00:00,87.5,87.5,58.56,
02/05/2024 11:00:00,0,0,0,
02/05/2024 12:00:00,0,0,0,
02/05/2024 13:00:00,0,0,0,
02/05/2024 14:00:00,0,0,0,
02/05/2024 15:00:00,0,0,0,
02/05/2024 16:00:00,13.58,13.58,0,
02/05/2024 17:00:00,0,0,0,35.84
02/05/2024 18:00:00,0,0,0,37.63
02/05/2024 19:00:00,0,0,0,35.59
02/05/2024 20:00:00,0,0,0,34.05
02/05/2024 21:00:00,0,0,0,34.04
02/05/2024 22:00:00,0,0,0,33.8
02/05/2024 23:00:00,0,0,0,33.79
02/06/2024 00:00:00,0,0,0,33.53
02/06/2024 01:00:00,0,0,0,33.8
02/06/2024 02:00:00,0,0,0,33.53
02/06/2024 03:00:00,0,0,0,33.54
02/06/2024 04:00:00,0,0,0,33.79
02/06/2024 05:00:00,0,0,0,33.28
02/06/2024 06:00:00,0,0,0,35.07
02/06/2024 07:00:00,1.54,1.54,0,62.47
02/06/2024 08:00:00,20.19,20.19,0,41.98
02/06/2024 09:00:00,19.54,19.54,0,42.75
02/06/2024 10:00:00,8.53,8.53,0,52.74
02/06/2024 11:00:00,53.2,53.2,0.39,14.59
02/06/2024 12:00:00,48.44,48.44,0.06,16.9
02/06/2024 13:00:00,47.28,47.28,0,20.22
02/06/2024 14:00:00,33.33,33.33,0,31.23
02/06/2024 15:00:00,22.9,22.9,0,39.43
02/06/2024 16:00:00,8.59,8.59,0,27.39
02/06/2024 17:00:00,0,0,0,37.37
02/06/2024 18:00:00,0,0,0,35.84
02/06/2024 19:00:00,0,0,0,35.08
02/06/2024 20:00:00,0,0,0,35.07
02/06/2024 21:00:00,0,0,0,34.3
02/06/2024 22:00:00,0,0,0,34.56
02/06/2024 23:00:00,0,0,0,34.82
02/07/2024 00:00:00,0,0,0,33.79
02/07/2024 01:00:00,0,0,0,34.05
02/07/2024 02:00:00,0,0,0,34.05
02/07/2024 03:00:00,0,0,0,33.28
02/07/2024 04:00:00,0,0,0,34.04
02/07/2024 05:00:00,0,0,0,33.54
02/07/2024 06:00:00,0,0,0,33.79
02/07/2024 07:00:00,0.39,0.39,0,57.35
02/07/2024 08:00:00,9.63,9.63,0,52.22
02/07/2024 09:00:00,24.08,24.08,0,42.75
02/07/2024 10:00:00,68.98,68.98,4.74,14.08
02/07/2024 11:00:00,73.86,73.86,4.73,5.38
02/07/2024 12:00:00,55.32,55.32,0,12.03
02/07/2024 13:00:00,38.56,38.56,0,27.14
02/07/2024 14:00:00,26.49,26.49,0,42.75
02/07/2024 15:00:00,19.27,19.27,0,46.85
02/07/2024 16:00:00,6.92,6.92,0,42.75
02/07/2024 17:00:00,0,0,0,58.37
02/07/2024 18:00:00,0,0,0,56.83
02/07/2024 19:00:00,0,0,0,50.43
02/07/2024 20:00:00,0,0,0,48.64
02/07/2024 21:00:00,0,0,0,48.64
02/07/2024 22:00:00,0,0,0,47.87
02/07/2024 23:00:00,0,0,0,48.13
02/08/2024 00:00:00,0,0,0,48.13
02/08/2024 01:00:00,0,0,0,47.61
02/08/2024 02:00:00,0,0,0,47.88
02/08/2024 03:00:00,0,0,0,48.12
02/08/2024 04:00:00,0,0,0,48.13
02/08/2024 05:00:00,0,0,0,47.87
02/08/2024 06:00:00,0,0,0,47.88
02/08/2024 07:00:00,1.82,1.82,0,55.8
02/08/2024 08:00:00,25.39,25.39,0,32.26
02/08/2024 09:00:00,107.29,107.29,42.24,0.26
02/08/2024 10:00:00,122.87,122.87,50.12,0.51
02/08/2024 11:00:00,105.94,105.94,43.71,0.51
02/08/2024 12:00:00,49.21,49.21,1.28,18.94
02/08/2024 13:00:00,55.36,55.36,3.71,12.04
02/08/2024 14:00:00,50.34,50.34,1.22,20.99
02/08/2024 15:00:00,17.97,17.97,0,50.17
02/08/2024 16:00:00,3.78,3.78,0,36.36
02/08/2024 17:00:00,0,0,0,40.96
02/08/2024 18:00:00,0,0,0,40.19
02/08/2024 19:00:00,0,0,0,36.86
02/08/2024 20:00:00,0,0,0,36.35
02/08/2024 21:00:00,0,0,0,35.84
02/08/2024 22:00:00,0,0,0,35.59
02/08/2024 23:00:00,0,0,0,35.58
02/09/2024 00:00:00,0,0,0,35.84
02/09/2024 01:00:00,0,0,0,35.33
02/09/2024 02:00:00,0,0,0,35.33
02/09/2024 03:00:00,0,0,0,35.07
02/09/2024 04:00:00,0,0,0,35.07
02/09/2024 05:00:00,0,0,0,35.07
02/09/2024 06:00:00,0,0,0,35.33
02/09/2024 07:00:00,0.65,0.65,0,55.81
02/09/2024 08:00:00,17.47,17.47,0,41.98
02/09/2024 09:00:00,34.53,34.53,0,27.65
02/09/2024 10:00:00,31.09,31.09,0,37.63
02/09/2024 11:00:00,51.42,51.42,0,29.96
02/09/2024 12:00:00,44.35,44.35,0,45.82
02/09/2024 13:00:00,39.19,39.19,0,43.26
02/09/2024 14:00:00,61.91,61.91,8.64,28.16
02/09/2024 15:00:00,21.12,21.12,0,58.88
02/09/2024 16:00:00,5.8,5.8,0,73.99
02/09/2024 17:00:00,0,0,0,43.77
02/09/2024 18:00:00,0,0,0,38.92
02/09/2024 19:00:00,0,0,0,38.4
02/09/2024 20:00:00,0,0,0,37.37
02/09/2024 21:00:00,0,0,0,37.89
02/09/2024 22:00:00,0,0,0,37.12
02/09/2024 23:00:00,0,0,0,37.12
02/10/2024 00:00:00,0,0,0,37.12
02/10/2024 01:00:00,0,0,0,37.12
02/10/2024 02:00:00,0,0,0,37.12
02/10/2024 03:00:00,0,0,0,37.12
02/10/2024 04:00:00,0,0,0,36.86
02/10/2024 05:00:00,0,0,0,37.64
02/10/2024 06:00:00,0,0,0,36.6
02/10/2024 07:00:00,5.49,5.49,0,29.44
02/10/2024 08:00:00,41.49,41.49,9.08,2.82
02/10/2024 09:00:00,53.22,53.22,18.05,0.26
02/10/2024 10:00:00,41.35,41.35,8.96,2.3
02/10/2024 11:00:00,70.01,70.01,33.47,0
02/10/2024 12:00:00,60.33,60.33,24.45,0
02/10/2024 13:00:00,65.79,65.79,30.08,0.26
02/10/2024 14:00:00,70.97,70.97,34.69,0
02/10/2024 15:00:00,28.33,28.33,0.96,6.65
02/10/2024 16:00:00,15.42,15.42,0,18.69
02/10/2024 17:00:00,0,0,0,36.61
02/10/2024 18:00:00,0,0,0,36.86
02/10/2024 19:00:00,0,0,0,35.84
02/10/2024 20:00:00,0,0,0,35.33
02/10/2024 21:00:00,0,0,0,35.58
02/10/2024 22:00:00,0,0,0,35.33
02/10/2024 23:00:00,0,0,0,35.84
02/11/2024 00:00:00,0,0,0,35.59
02/11/2024 01:00:00,0,0,0,35.58
02/11/2024 02:00:00,0,0,0,35.33
02/11/2024 03:00:00,0,0,0,36.09
02/11/2024 04:00:00,0,0,0,35.08
02/11/2024 05:00:00,0,0,0,35.32
02/11/2024 06:00:00,0,0,0,35.08
02/11/2024 07:00:00,2,2,0,30.46
02/11/2024 08:00:00,9.69,9.69,0,20.74
02/11/2024 09:00:00,27.49,27.49,1.54,4.6
02/11/2024 10:00:00,32.92,32.92,3.45,1.54
02/11/2024 11:00:00,38.76,38.76,7.68,1.02
02/11/2024 12:00:00,51.34,51.34,19.01,0.52
02/11/2024 13:00:00,77.68,77.68,43.58,0
02/11/2024 14:00:00,62.25,62.25,29.83,0
02/11/2024 15:00:00,42.6,42.6,14.14,3.07
02/11/2024 16:00:00,23.77,23.77,0.19,7.93
02/11/2024 17:00:00,2.7,2.7,0,30.47
02/11/2024 18:00:00,0,0,0,34.3
02/11/2024 19:00:00,0,0,0,34.56
02/11/2024 20:00:00,0,0,0,34.31
02/11/2024 21:00:00,0,0,0,34.3
02/11/2024 22:00:00,0,0,0,34.56
02/11/2024 23:00:00,0,0,0,34.05
02/12/2024 00:00:00,0,0,0,34.05
02/12/2024 01:00:00,0,0,0,34.04
02/12/2024 02:00:00,0,0,0,34.05
02/12/2024 03:00:00,0,0,0,34.05
02/12/2024 04:00:00,0,0,0,34.3
02/12/2024 05:00:00,0,0,0,33.54
02/12/2024 06:00:00,0,0,0,34.56
02/12/2024 07:00:00,2.61,2.61,0,51.2
02/12/2024 08:00:00,54.02,54.02,7.75,14.59
02/12/2024 09:00:00,137.53,137.53,71.29,0
02/12/2024 10:00:00,144.94,144.94,71.81,0.26
02/12/2024 11:00:00,178.04,178.04,77.7,0
02/12/2024 12:00:00,246.91,246.91,132.67,0
02/12/2024 13:00:00,177.59,177.59,40.83,4.09
02/12/2024 14:00:00,83.24,83.24,1.73,55.81
02/12/2024 15:00:00,62.77,62.77,0,126.98
02/12/2024 16:00:00,26.49,26.49,0,81.15
02/12/2024 17:00:00,0.16,0.16,0,45.06
02/12/2024 18:00:00,0,0,0,46.08
02/12/2024 19:00:00,0,0,0,45.31
02/12/2024 20:00:00,0,0,0,44.29
02/12/2024 21:00:00,0,0,0,44.54
02/12/2024 22:00:00,0,0,0,44.8
02/12/2024 23:00:00,0,0,0,44.8
02/13/2024 00:00:00,0,0,0,44.54
02/13/2024 01:00:00,0,0,0,44.29
02/13/2024 02:00:00,0,0,0,44.29
02/13/2024 03:00:00,0,0,0,44.54
02/13/2024 04:00:00,0,0,0,44.04
02/13/2024 05:00:00,0,0,0,44.54
02/13/2024 06:00:00,0,0,0,45.82
02/13/2024 07:00:00,23.48,23.48,2.24,36.1
02/13/2024 08:00:00,188.19,188.19,108.16,0
02/13/2024 09:00:00,306.56,306.56,217.47,0
02/13/2024 10:00:00,401.86,401.86,307.59,0
02/13/2024 11:00:00,467,467,369.53,0
02/13/2024 12:00:00,498.85,498.85,399.04,0
02/13/2024 13:00:00,455.6,455.6,360.19,0
02/13/2024 14:00:00,359.36,359.36,275.46,0
02/13/2024 15:00:00,203.34,203.34,126.14,0
02/13/2024 16:00:00,68.03,68.03,34.31,0.26
02/13/2024 17:00:00,7.9,7.9,0,23.8
02/13/2024 18:00:00,0,0,0,32.77
02/13/2024 19:00:00,0,0,0,33.28
02/13/2024 20:00:00,0,0,0,32.26
02/13/2024 21:00:00,0,0,0,32
02/13/2024 22:00:00,0,0,0,31.74
02/13/2024 23:00:00,0,0,0,32
02/14/2024 00:00:00,0,0,0,32
02/14/2024 01:00:00,0,0,0,32
02/14/2024 02:00:00,0,0,0,31.75
02/14/2024 03:00:00,0,0,0,32
02/14/2024 04:00:00,0,0,0,31.74
02/14/2024 05:00:00,0,0,0,31.23
02/14/2024 06:00:00,0.02,0.02,0,32.77
02/14/2024 07:00:00,52.14,52.14,15.49,16.38
02/14/2024 08:00:00,94.03,94.03,24.06,1.8
02/14/2024 09:00:00,294.39,294.39,208.77,0
02/14/2024 10:00:00,398.77,398.77,313.02,0
02/14/2024 11:00:00,462.5,462.5,371.59,0
02/14/2024 12:00:00,486.96,486.96,403.45,0
02/14/2024 13:00:00,453.11,453.11,362.31,0
02/14/2024 14:00:00,342.52,342.52,260.73,0
02/14/2024 15:00:00,204.07,204.07,139.39,0
02/14/2024 16:00:00,53.85,53.85,20.04,0
02/14/2024 17:00:00,8.08,8.08,0,23.29
02/14/2024 18:00:00,0,0,0,32.51
02/14/2024 19:00:00,0,0,0,33.28
02/14/2024 20:00:00,0,0,0,33.03
02/14/2024 21:00:00,0,0,0,32.25
02/14/2024 22:00:00,0,0,0,32.52
02/14/2024 23:00:00,0,0,0,32.25
02/15/2024 00:00:00,0,0,0,32.26
02/15/2024 01:00:00,0,0,0,31.74
02/15/2024 02:00:00,0,0,0,32.51
02/15/2024 03:00:00,0,0,0,31.75
02/15/2024 04:00:00,0,0,0,32
02/15/2024 05:00:00,0,0,0,32
02/15/2024 06:00:00,0,0,0,33.53
02/15/2024 07:00:00,38.69,38.69,4.35,36.61
02/15/2024 08:00:00,69.7,69.7,0.51,55.04
02/15/2024 09:00:00,269.27,269.27,161.54,0
02/15/2024 10:00:00,406.55,406.55,259.58,0
02/15/2024 11:00:00,469.71,469.71,327.42,0
02/15/2024 12:00:00,490.79,490.79,387.33,0
02/15/2024 13:00:00,457.82,457.82,236.29,0.26
02/15/2024 14:00:00,347.24,347.24,165.44,5.89
02/15/2024 15:00:00,196.33,196.33,27.65,32.25
02/15/2024 16:00:00,79.73,79.73,1.6,29.19
02/15/2024 17:00:00,9.3,9.3,0,40.44
02/15/2024 18:00:00,0,0,0,45.83
02/15/2024 19:00:00,0,0,0,45.31
02/15/2024 20:00:00,0,0,0,44.8
02/15/2024 21:00:00,0,0,0,44.8
02/15/2024 22:00:00,0,0,0,45.06
02/15/2024 23:00:00,0,0,0,44.8
02/16/2024 00:00:00,0,0,0,44.28
02/16/2024 01:00:00,0,0,0,44.55
02/16/2024 02:00:00,0,0,0,44.54
02/16/2024 03:00:00,0,0,0,44.55
02/16/2024 04:00:00,0,0,0,45.05
02/16/2024 05:00:00,0,0,0,44.03
02/16/2024 06:00:00,0.01,0.01,0,45.32
02/16/2024 07:00:00,41.83,41.83,0,220.92
02/16/2024 08:00:00,195.33,195.33,2.69,274.69
02/16/2024 09:00:00,310.26,310.26,168.44,0
02/16/2024 10:00:00,402.91,402.91,190.08,0.77
02/16/2024 11:00:00,470.9,470.9,166.66,0.77
02/16/2024 12:00:00,497.3,497.3,330.3,0
02/16/2024 13:00:00,460.76,460.76,177.8,0.51
02/16/2024 14:00:00,356.25,356.25,148.03,39.68
02/16/2024 15:00:00,212.32,212.32,0,236.54
02/16/2024 16:00:00,74.85,74.85,0,110.85
02/16/2024 17:00:00,6.45,6.45,0,158.47
02/16/2024 18:00:00,0,0,0,166.14
02/16/2024 19:00:00,0,0,0,165.63
02/16/2024 20:00:00,0,0,0,165.12
02/16/2024 21:00:00,0,0,0,163.84
02/16/2024 22:00:00,0,0,0,163.07
02/16/2024 23:00:00,0,0,0,163.33
02/17/2024 00:00:00,0,0,0,163.07
02/17/2024 01:00:00,0,0,0,163.08
02/17/2024 02:00:00,0,0,0,163.32
02/17/2024 03:00:00,0,0,0,162.82
02/17/2024 04:00:00,0,0,0,163.84
02/17/2024 05:00:00,0,0,0,163.33
02/17/2024 06:00:00,0.11,0.11,0,163.84
02/17/2024 07:00:00,44.16,44.16,0,118.53
02/17/2024 08:00:00,157.66,157.66,8.57,18.68
02/17/2024 09:00:00,292.47,292.47,118.34,2.31
02/17/2024 10:00:00,347.53,347.53,167.94,0
02/17/2024 11:00:00,464.71,464.71,276.41,0
02/17/2024 12:00:00,481.56,481.56,294.21,0
02/17/2024 13:00:00,480.14,480.14,292.86,0
02/17/2024 14:00:00,366.89,366.89,187.4,0
02/17/2024 15:00:00,161.21,161.21,20.6,26.11
02/17/2024 16:00:00,52.73,52.73,0,108.29
02/17/2024 17:00:00,3.43,3.43,0,157.95
02/17/2024 18:00:00,0,0,0,164.1
02/17/2024 19:00:00,0,0,0,164.35
02/17/2024 20:00:00,0,0,0,164.61
02/17/2024 21:00:00,0,0,0,165.37
02/17/2024 22:00:00,0,0,0,165.12
02/17/2024 23:00:00,0,0,0,165.63
02/18/2024 00:00:00,0,0,0,165.64
02/18/2024 01:00:00,0,0,0,164.86
02/18/2024 02:00:00,0,0,0,165.12
02/18/2024 03:00:00,0,0,0,165.12
02/18/2024 04:00:00,0,0,0,165.12
02/18/2024 05:00:00,0,0,0,164.61
02/18/2024 06:00:00,0,0,0,164.09
02/18/2024 07:00:00,11.73,11.73,0,150.53
02/18/2024 08:00:00,42.54,42.54,0,119.81
02/18/2024 09:00:00,88.2,88.2,0,76.54
02/18/2024 10:00:00,133.69,133.69,0.96,35.59
02/18/2024 11:00:00,214.92,214.92,52.1,9.73
02/18/2024 12:00:00,266.38,266.38,92.48,1.79
02/18/2024 13:00:00,328.81,328.81,153.6,4.86
02/18/2024 14:00:00,246.52,246.52,84.61,12.29
02/18/2024 15:00:00,104.32,104.32,0,61.7
02/18/2024 16:00:00,44.37,44.37,0,117.5
02/18/2024 17:00:00,3.49,3.49,0,157.18
02/18/2024 18:00:00,0,0,0,164.61
02/18/2024 19:00:00,0,0,0,164.61
02/18/2024 20:00:00,0,0,0,164.61
02/18/2024 21:00:00,,,,164.86
02/18/2024 22:00:00,0,0,0,164.87
02/18/2024 23:00:00,0,0,0,165.63
02/19/2024 00:00:00,0,0,0,164.86
02/19/2024 01:00:00,0,0,0,165.12
02/19/2024 02:00:00,0,0,0,164.61
02/19/2024 03:00:00,0,0,0,164.86
02/19/2024 04:00:00,0,0,0,164.87
02/19/2024 05:00:00,0,0,0,165.37
02/19/2024 06:00:00,0,0,0,172.8
02/19/2024 07:00:00,5.44,5.44,0,401.41
02/19/2024 08:00:00,59.38,59.38,0,487.43
02/19/2024 09:00:00,91.42,91.42,0,431.36
02/19/2024 10:00:00,225.16,225.16,0,168.96
02/19/2024 11:00:00,401.27,401.27,60.61,120.57
02/19/2024 12:00:00,517.83,517.83,260.22,0
02/19/2024 13:00:00,502.26,502.26,248.32,0.26
02/19/2024 14:00:00,254.36,254.36,71.36,52.48
02/19/2024 15:00:00,35.32,35.32,0,191.49
